Source,Target,Book_no,Weight
indra,moon,4,0.80014557
indra,nila,4,0.5506297
indra,nisakar,4,0.40473104
indra,ocean,4,0.70714813
indra,pampa,4,0.443813
indra,prasravan,4,0.23154229
indra,raghu,4,0.7729608
indra,rain,4,0.8258415
indra,rama,4,0.8774023
indra,ravan,4,0.8190976
indra,right,4,0.78787524
indra,rishabh,4,0.20903419
indra,rishyamuka,4,0.2078283
indra,ruma,4,0.5725873
indra,sampati,4,0.3494621
indra,sarju,4,0.22640797
indra,satabali,4,0.004615359
indra,sita,4,0.82248837
indra,sugriva,4,0.8783973
indra,sun,4,0.871294
indra,sushen,4,0.13446099
indra,tara,4,0.84892845
indra,thousand-eyed,4,0.31439483
indra,varun,4,0.11877784
indra,videhan,4,0.1013743
indra,vinata,4,0.39918566
indra,vindhya,4,0.4376485
indra,virtue,4,0.6407331
indra,vishnu,4,0.27722642
indra,wind,4,0.6946899
indra,wind-god,4,0.31299174
indra,yaksha,4,0.11357764
indra,yama,4,0.16506325
jambavan,jatayus,4,0.3647595
jambavan,justice,4,0.4847334
jambavan,kishkindha,4,0.34754083
jambavan,kunjar,4,0.25363487
jambavan,lakshman,4,0.5708646
jambavan,lanka,4,0.14048576
jambavan,mahendra,4,0.15048707
jambavan,mars,4,0.35736036
jambavan,matanga,4,0.15540521
jambavan,mayavi,4,0.19798921
jambavan,meru,4,0.15025699
jambavan,moon,4,0.5444599
jambavan,nila,4,0.4130954
jambavan,nisakar,4,0.31653488
jambavan,ocean,4,0.48547035
jambavan,pampa,4,0.23622279
jambavan,prasravan,4,0.056182764
jambavan,raghu,4,0.4992696
jambavan,rain,4,0.5347862
jambavan,rama,4,0.5623262
jambavan,ravan,4,0.49918762
jambavan,right,4,0.50857115
jambavan,rishabh,4,0.08395383
jambavan,rishyamuka,4,0.06328198
jambavan,ruma,4,0.3697287
jambavan,sampati,4,0.23041299
jambavan,sarju,4,0.17475998
jambavan,satabali,4,-0.08019121
jambavan,sita,4,0.49658418
jambavan,sugriva,4,0.5815046
jambavan,sun,4,0.56191087
jambavan,sushen,4,-0.05048181
jambavan,tara,4,0.55093974
jambavan,thousand-eyed,4,0.15325826
jambavan,varun,4,0.074419536
jambavan,videhan,4,0.012035653
jambavan,vinata,4,0.25073302
jambavan,vindhya,4,0.3316214
jambavan,virtue,4,0.37473875
jambavan,vishnu,4,0.0044482257
jambavan,wind,4,0.5629601
jambavan,wind-god,4,0.18659338
jambavan,yaksha,4,0.31830743
jambavan,yama,4,0.24415523
jatayus,justice,4,0.41072947
jatayus,kishkindha,4,0.5160861
jatayus,kunjar,4,0.15907492
jatayus,lakshman,4,0.7066766
jatayus,lanka,4,0.2270308
jatayus,mahendra,4,0.20172223
jatayus,mars,4,0.1288392
jatayus,matanga,4,0.16538242
jatayus,mayavi,4,0.37522268
jatayus,meru,4,0.34891593
jatayus,moon,4,0.69632816
jatayus,nila,4,0.48512784
jatayus,nisakar,4,0.32574335
jatayus,ocean,4,0.6497293
jatayus,pampa,4,0.26467755
jatayus,prasravan,4,0.08994254
jatayus,raghu,4,0.69125634
jatayus,rain,4,0.71179444
jatayus,rama,4,0.70860493
jatayus,ravan,4,0.6657504
jatayus,right,4,0.6012727
jatayus,rishabh,4,0.10468259
jatayus,rishyamuka,4,0.26685283
jatayus,ruma,4,0.4642481
jatayus,sampati,4,0.2626432
jatayus,sarju,4,0.13131626
jatayus,satabali,4,-0.013315373
jatayus,sita,4,0.685373
jatayus,sugriva,4,0.70668584
jatayus,sun,4,0.68423235
jatayus,sushen,4,0.21688624
jatayus,tara,4,0.71318287
jatayus,thousand-eyed,4,0.27863124
jatayus,varun,4,0.17614187
jatayus,videhan,4,0.066950254
jatayus,vinata,4,0.3147963
jatayus,vindhya,4,0.28232092
jatayus,virtue,4,0.5215126
jatayus,vishnu,4,0.3408596
jatayus,wind,4,0.5503346
jatayus,wind-god,4,0.17919888
jatayus,yaksha,4,-0.010260701
jatayus,yama,4,0.15573746
justice,kishkindha,4,0.44862187
justice,kunjar,4,0.031384204
justice,lakshman,4,0.61329156
justice,lanka,4,0.101302035
justice,mahendra,4,0.08879813
justice,mars,4,0.18374994
justice,matanga,4,0.12388722
justice,mayavi,4,0.23577945
justice,meru,4,0.247666
justice,moon,4,0.58602494
justice,nila,4,0.38102648
justice,nisakar,4,0.29812482
justice,ocean,4,0.5004899
justice,pampa,4,0.168339
justice,prasravan,4,0.037842948
justice,raghu,4,0.61342514
justice,rain,4,0.54563993
justice,rama,4,0.61147124
justice,ravan,4,0.5868284
justice,right,4,0.5708787
justice,rishabh,4,0.18314393
justice,rishyamuka,4,0.11974919
justice,ruma,4,0.3611311
justice,sampati,4,0.20603782
justice,sarju,4,0.14054886
justice,satabali,4,-0.005353159
justice,sita,4,0.5833522
justice,sugriva,4,0.62045383
justice,sun,4,0.5778041
justice,sushen,4,0.0039160443
justice,tara,4,0.5988299
justice,thousand-eyed,4,0.2644314
justice,varun,4,0.2360598
justice,videhan,4,-0.038513307
justice,vinata,4,0.3251696
justice,vindhya,4,0.4034926
justice,virtue,4,0.38506976
justice,vishnu,4,0.14830169
justice,wind,4,0.49603924
justice,wind-god,4,0.18170674
justice,yaksha,4,0.18922079
justice,yama,4,0.21857572
kishkindha,kunjar,4,0.24660726
kishkindha,lakshman,4,0.6949051
kishkindha,lanka,4,0.20127177
kishkindha,mahendra,4,0.0067541897
kishkindha,mars,4,0.23654853
kishkindha,matanga,4,0.23398434
kishkindha,mayavi,4,0.34958106
kishkindha,meru,4,0.3148163
kishkindha,moon,4,0.6776167
kishkindha,nila,4,0.37967882
kishkindha,nisakar,4,0.2931938
kishkindha,ocean,4,0.63710475
kishkindha,pampa,4,0.2626571
kishkindha,prasravan,4,0.3101606
kishkindha,raghu,4,0.64627343
kishkindha,rain,4,0.7013338
kishkindha,rama,4,0.71794
kishkindha,ravan,4,0.6948027
kishkindha,right,4,0.6229062
kishkindha,rishabh,4,0.19040506
kishkindha,rishyamuka,4,0.16738184
kishkindha,ruma,4,0.50594795
kishkindha,sampati,4,0.1546043
kishkindha,sarju,4,0.13451575
kishkindha,satabali,4,-0.008656028
kishkindha,sita,4,0.6661714
kishkindha,sugriva,4,0.7020038
kishkindha,sun,4,0.6978681
kishkindha,sushen,4,-0.020329377
kishkindha,tara,4,0.6896947
kishkindha,thousand-eyed,4,0.08604752
kishkindha,varun,4,0.15219148
kishkindha,videhan,4,0.18548729
kishkindha,vinata,4,0.2681117
kishkindha,vindhya,4,0.38949075
kishkindha,virtue,4,0.56958824
kishkindha,vishnu,4,0.21819282
kishkindha,wind,4,0.56248856
kishkindha,wind-god,4,0.26452404
kishkindha,yaksha,4,-0.0053850394
kishkindha,yama,4,0.21146518
kunjar,lakshman,4,0.32085624
kunjar,lanka,4,0.13995841
kunjar,mahendra,4,0.10236177
kunjar,mars,4,0.16701975
kunjar,matanga,4,0.11480459
kunjar,mayavi,4,0.0921687
kunjar,meru,4,0.045273945
kunjar,moon,4,0.2379685
kunjar,nila,4,0.07534442
kunjar,nisakar,4,0.1289232
kunjar,ocean,4,0.29904258
kunjar,pampa,4,0.22959396
kunjar,prasravan,4,0.11516375
kunjar,raghu,4,0.18662265
kunjar,rain,4,0.33654362
kunjar,rama,4,0.30150086
kunjar,ravan,4,0.26981622
kunjar,right,4,0.31811932
kunjar,rishabh,4,0.15603088
kunjar,rishyamuka,4,0.05210043
kunjar,ruma,4,0.2542552
kunjar,sampati,4,0.20324415
kunjar,sarju,4,0.12719978
kunjar,satabali,4,-0.10420157
kunjar,sita,4,0.28398854
kunjar,sugriva,4,0.31449512
kunjar,sun,4,0.31732133
kunjar,sushen,4,0.018603647
kunjar,tara,4,0.28503454
kunjar,thousand-eyed,4,0.050456993
kunjar,varun,4,0.0032617028
kunjar,videhan,4,0.12757175
kunjar,vinata,4,0.06426699
kunjar,vindhya,4,0.16742167
kunjar,virtue,4,0.3044439
kunjar,vishnu,4,0.08470252
kunjar,wind,4,0.23132223
kunjar,wind-god,4,0.01234621
kunjar,yaksha,4,-0.004072866
kunjar,yama,4,0.13843524
lakshman,lanka,4,0.26683828
lakshman,mahendra,4,0.12172659
lakshman,mars,4,0.2880541
lakshman,matanga,4,0.34661952
lakshman,mayavi,4,0.3384179
lakshman,meru,4,0.35218844
lakshman,moon,4,0.8872167
lakshman,nila,4,0.6063628
lakshman,nisakar,4,0.4486208
lakshman,ocean,4,0.85346925
lakshman,pampa,4,0.43734986
lakshman,prasravan,4,0.19680928
lakshman,raghu,4,0.88377786
lakshman,rain,4,0.9421727
lakshman,rama,4,0.98529285
lakshman,ravan,4,0.9300676
lakshman,right,4,0.90090066
lakshman,rishabh,4,0.17251194
lakshman,rishyamuka,4,0.24866001
lakshman,ruma,4,0.64642614
lakshman,sampati,4,0.40525135
lakshman,sarju,4,0.20246042
lakshman,satabali,4,-0.005924762
lakshman,sita,4,0.9306221
lakshman,sugriva,4,0.9869068
lakshman,sun,4,0.97689915
lakshman,sushen,4,0.10982754
lakshman,tara,4,0.9613495
lakshman,thousand-eyed,4,0.31054476
lakshman,varun,4,0.20531228
lakshman,videhan,4,0.13939002
lakshman,vinata,4,0.37258175
lakshman,vindhya,4,0.4842592
lakshman,virtue,4,0.7514524
lakshman,vishnu,4,0.3664722
lakshman,wind,4,0.7813023
lakshman,wind-god,4,0.2832696
lakshman,yaksha,4,0.047552023
lakshman,yama,4,0.21076061
lanka,mahendra,4,0.023237672
lanka,mars,4,0.027560497
lanka,matanga,4,0.08047342
lanka,mayavi,4,0.09167307
lanka,meru,4,0.11758044
lanka,moon,4,0.25970888
lanka,nila,4,0.15952688
lanka,nisakar,4,0.3011178
lanka,ocean,4,0.30635783
lanka,pampa,4,0.20483018
lanka,prasravan,4,0.051994875
lanka,raghu,4,0.22653395
lanka,rain,4,0.3112599
lanka,rama,4,0.28566533
lanka,ravan,4,0.32606947
lanka,right,4,0.2711212
lanka,rishabh,4,0.07508777
lanka,rishyamuka,4,0.12281923
lanka,ruma,4,0.27183232
lanka,sampati,4,-0.023572275
lanka,sarju,4,0.025030378
lanka,satabali,4,-0.15797813
lanka,sita,4,0.29929847
lanka,sugriva,4,0.29200873
lanka,sun,4,0.28589436
lanka,sushen,4,0.15496935
lanka,tara,4,0.3099617
lanka,thousand-eyed,4,0.06278094
lanka,varun,4,-0.07767697
lanka,videhan,4,-0.011820351
lanka,vinata,4,0.042876035
lanka,vindhya,4,0.15684824
lanka,virtue,4,0.3152328
lanka,vishnu,4,0.186676
lanka,wind,4,0.3463373
lanka,wind-god,4,0.20609172
lanka,yaksha,4,-0.034307428
lanka,yama,4,-0.056949083
mahendra,mars,4,-0.040660203
mahendra,matanga,4,-0.013845157
mahendra,mayavi,4,-0.026858037
mahendra,meru,4,0.0661651
mahendra,moon,4,0.16189866
mahendra,nila,4,0.1899598
mahendra,nisakar,4,0.11538732
mahendra,ocean,4,0.13666031
mahendra,pampa,4,0.13208494
mahendra,prasravan,4,0.03302825
mahendra,raghu,4,0.11872754
mahendra,rain,4,0.12652877
mahendra,rama,4,0.11847468
mahendra,ravan,4,0.120479
mahendra,right,4,0.12685384
mahendra,rishabh,4,0.0010733404
mahendra,rishyamuka,4,0.01651157
mahendra,ruma,4,0.068860516
mahendra,sampati,4,0.017069474
mahendra,sarju,4,0.08480586
mahendra,satabali,4,-0.10542747
mahendra,sita,4,0.07730047
mahendra,sugriva,4,0.12740175
mahendra,sun,4,0.12218847
mahendra,sushen,4,0.05389688
mahendra,tara,4,0.09377307
mahendra,thousand-eyed,4,0.094183184
mahendra,varun,4,0.31332442
mahendra,videhan,4,0.042515695
mahendra,vinata,4,0.065541536
mahendra,vindhya,4,0.0622896
mahendra,virtue,4,0.08450125
mahendra,vishnu,4,-0.05805494
mahendra,wind,4,0.059242945
mahendra,wind-god,4,-0.12544169
mahendra,yaksha,4,0.09255315
mahendra,yama,4,-0.1422855
mars,matanga,4,0.18572576
mars,mayavi,4,0.026903177
mars,meru,4,-0.10913191
mars,moon,4,0.261302
mars,nila,4,0.25371972
mars,nisakar,4,-0.08045845
mars,ocean,4,0.29031715
mars,pampa,4,0.18061605
mars,prasravan,4,0.1994448
mars,raghu,4,0.22327255
mars,rain,4,0.27724275
mars,rama,4,0.26751238
mars,ravan,4,0.28544593
mars,right,4,0.29477075
mars,rishabh,4,0.08579971
mars,rishyamuka,4,0.043613255
mars,ruma,4,0.11002806
mars,sampati,4,0.25085273
mars,sarju,4,0.10430754
mars,satabali,4,-0.016969642
mars,sita,4,0.1903344
mars,sugriva,4,0.28473908
mars,sun,4,0.2726135
mars,sushen,4,-0.12843949
mars,tara,4,0.30049038
mars,thousand-eyed,4,0.12128994
mars,varun,4,-0.0049275593
mars,videhan,4,-0.08415062
mars,vinata,4,-0.036271572
mars,vindhya,4,0.1529738
mars,virtue,4,0.2665017
mars,vishnu,4,0.023293296
mars,wind,4,0.19344582
mars,wind-god,4,-0.18393782
mars,yaksha,4,0.2418601
mars,yama,4,0.04007755
matanga,mayavi,4,0.12083
matanga,meru,4,0.25080797
matanga,moon,4,0.28404716
matanga,nila,4,0.18699957
matanga,nisakar,4,0.1812353
matanga,ocean,4,0.34354335
matanga,pampa,4,0.17863964
matanga,prasravan,4,0.13013299
matanga,raghu,4,0.25060287
matanga,rain,4,0.36791041
matanga,rama,4,0.33710417
matanga,ravan,4,0.35809347
matanga,right,4,0.36455986
matanga,rishabh,4,0.1833908
matanga,rishyamuka,4,-0.06310807
matanga,ruma,4,0.11778892
matanga,sampati,4,0.23254095
matanga,sarju,4,0.09038063
matanga,satabali,4,0.01165049
matanga,sita,4,0.3108112
matanga,sugriva,4,0.34738418
matanga,sun,4,0.3469036
matanga,sushen,4,0.081196874
matanga,tara,4,0.38807645
matanga,thousand-eyed,4,0.08489391
matanga,varun,4,0.2594741
matanga,videhan,4,0.2468118
matanga,vinata,4,0.07514787
matanga,vindhya,4,0.18597855
matanga,virtue,4,0.36062267
matanga,vishnu,4,0.19559747
matanga,wind,4,0.27988744
matanga,wind-god,4,0.028419398
matanga,yaksha,4,-0.07609005
matanga,yama,4,-0.038507473
mayavi,meru,4,0.09775501
mayavi,moon,4,0.38429686
mayavi,nila,4,0.16199352
mayavi,nisakar,4,0.18857303
mayavi,ocean,4,0.33026293
mayavi,pampa,4,0.21456178
mayavi,prasravan,4,0.119910546
mayavi,raghu,4,0.35324606
mayavi,rain,4,0.36126608
mayavi,rama,4,0.3804679
mayavi,ravan,4,0.37807384
mayavi,right,4,0.34914464
mayavi,rishabh,4,0.0099111805
mayavi,rishyamuka,4,0.14367072
mayavi,ruma,4,0.16710667
mayavi,sampati,4,0.13749374
mayavi,sarju,4,0.11652979
mayavi,satabali,4,0.20491761
mayavi,sita,4,0.32609493
mayavi,sugriva,4,0.37235817
mayavi,sun,4,0.34440595
mayavi,sushen,4,0.072898336
mayavi,tara,4,0.37943697
mayavi,thousand-eyed,4,0.09220584
mayavi,varun,4,0.008474856
mayavi,videhan,4,0.13150938
mayavi,vinata,4,0.24395618
mayavi,vindhya,4,0.27748513
mayavi,virtue,4,0.18018356
mayavi,vishnu,4,0.20877777
mayavi,wind,4,0.36993977
mayavi,wind-god,4,0.2679732
mayavi,yaksha,4,0.027919184
mayavi,yama,4,0.061105534
meru,moon,4,0.2961724
meru,nila,4,0.18603991
meru,nisakar,4,0.27339166
meru,ocean,4,0.3572559
meru,pampa,4,-0.10485866
meru,prasravan,4,0.050218288
meru,raghu,4,0.2794238
meru,rain,4,0.33271196
meru,rama,4,0.34479597
meru,ravan,4,0.3047257
meru,right,4,0.3067439
meru,rishabh,4,0.07264158
meru,rishyamuka,4,0.042524226
meru,ruma,4,0.20051812
meru,sampati,4,0.20624775
meru,sarju,4,-0.061007153
meru,satabali,4,0.020666962
meru,sita,4,0.39658883
meru,sugriva,4,0.3543545
meru,sun,4,0.35127425
meru,sushen,4,0.20169346
meru,tara,4,0.35730636
meru,thousand-eyed,4,-0.0071560084
meru,varun,4,0.28106195
meru,videhan,4,0.13115908
meru,vinata,4,0.187108
meru,vindhya,4,0.03728233
meru,virtue,4,0.21211779
meru,vishnu,4,0.2486506
meru,wind,4,0.32199004
meru,wind-god,4,0.15660705
meru,yaksha,4,-0.17853417
meru,yama,4,0.04937973
moon,nila,4,0.5637858
moon,nisakar,4,0.40765002
moon,ocean,4,0.7548839
moon,pampa,4,0.36844513
moon,prasravan,4,0.15821217
moon,raghu,4,0.77324915
moon,rain,4,0.83710647
moon,rama,4,0.8912198
moon,ravan,4,0.83741665
moon,right,4,0.81186193
moon,rishabh,4,0.14254163
moon,rishyamuka,4,0.18079746
moon,ruma,4,0.5958877
moon,sampati,4,0.30835903
moon,sarju,4,0.20492457
moon,satabali,4,-0.018093443
moon,sita,4,0.836687
moon,sugriva,4,0.88656324
moon,sun,4,0.8690078
moon,sushen,4,0.15422264
moon,tara,4,0.8869956
moon,thousand-eyed,4,0.3145455
moon,varun,4,0.13530155
moon,videhan,4,0.15614347
moon,vinata,4,0.36341196
moon,vindhya,4,0.51352876
moon,virtue,4,0.67528766
moon,vishnu,4,0.303032
moon,wind,4,0.70930624
moon,wind-god,4,0.26508924
moon,yaksha,4,0.067308314
moon,yama,4,0.20728278
nila,nisakar,4,0.31070447
nila,ocean,4,0.5180627
nila,pampa,4,0.31804386
nila,prasravan,4,0.1658872
nila,raghu,4,0.53449476
nila,rain,4,0.526584
nila,rama,4,0.6155374
nila,ravan,4,0.59414685
nila,right,4,0.51813805
nila,rishabh,4,-0.009852225
nila,rishyamuka,4,0.16916467
nila,ruma,4,0.3532743
nila,sampati,4,0.26859966
nila,sarju,4,0.14826137
nila,satabali,4,-0.13989057
nila,sita,4,0.51378727
nila,sugriva,4,0.60822564
nila,sun,4,0.59430075
nila,sushen,4,0.06960596
nila,tara,4,0.5980788
nila,thousand-eyed,4,0.07704555
nila,varun,4,0.09039965
nila,videhan,4,-0.09519944
nila,vinata,4,0.27736494
nila,vindhya,4,0.23428886
nila,virtue,4,0.36738095
nila,vishnu,4,0.0500263
nila,wind,4,0.49075022
nila,wind-god,4,0.08021035
nila,yaksha,4,0.1253949
nila,yama,4,0.047267705
nisakar,ocean,4,0.39257458
nisakar,pampa,4,0.13877901
nisakar,prasravan,4,-0.016703071
nisakar,raghu,4,0.4133677
nisakar,rain,4,0.434
nisakar,rama,4,0.46935067
nisakar,ravan,4,0.49546278
nisakar,right,4,0.42868298
nisakar,rishabh,4,-0.07671983
nisakar,rishyamuka,4,0.054489866
nisakar,ruma,4,0.32109708
nisakar,sampati,4,0.06681433
nisakar,sarju,4,0.13909858
nisakar,satabali,4,-0.02475107
nisakar,sita,4,0.4692866
nisakar,sugriva,4,0.44969413
nisakar,sun,4,0.4517769
nisakar,sushen,4,0.09265392
nisakar,tara,4,0.43946218
nisakar,thousand-eyed,4,0.115880206
nisakar,varun,4,0.056856666
nisakar,videhan,4,0.13704772
nisakar,vinata,4,0.26411867
nisakar,vindhya,4,0.20423725
nisakar,virtue,4,0.35294393
nisakar,vishnu,4,0.09133576
nisakar,wind,4,0.41813362
nisakar,wind-god,4,0.33693725
nisakar,yaksha,4,0.02974784
nisakar,yama,4,0.2248587
ocean,pampa,4,0.36097813
ocean,prasravan,4,0.20264749
ocean,raghu,4,0.76601607
ocean,rain,4,0.8340333
ocean,rama,4,0.8462813
ocean,ravan,4,0.8242309
ocean,right,4,0.7641109
ocean,rishabh,4,0.08813797
ocean,rishyamuka,4,0.20964128
ocean,ruma,4,0.53579897
ocean,sampati,4,0.29900947
ocean,sarju,4,0.17994148
ocean,satabali,4,-0.009491178
ocean,sita,4,0.7871898
ocean,sugriva,4,0.8532948
ocean,sun,4,0.83817303
ocean,sushen,4,0.17873065
ocean,tara,4,0.81985146
ocean,thousand-eyed,4,0.28813046
ocean,varun,4,0.21728915
ocean,videhan,4,0.12876366
ocean,vinata,4,0.24120708
ocean,vindhya,4,0.33718178
ocean,virtue,4,0.63060707
ocean,vishnu,4,0.38099048
ocean,wind,4,0.721009
ocean,wind-god,4,0.18059766
ocean,yaksha,4,0.075240485
ocean,yama,4,0.15775478
pampa,prasravan,4,0.05713011
pampa,raghu,4,0.322656
pampa,rain,4,0.39887777
pampa,rama,4,0.43142012
pampa,ravan,4,0.38258034
pampa,right,4,0.35085687
pampa,rishabh,4,0.48417985
pampa,rishyamuka,4,0.18168433
pampa,ruma,4,0.23036292
pampa,sampati,4,0.16529346
pampa,sarju,4,0.15994878
pampa,satabali,4,-0.14220217
pampa,sita,4,0.35311294
pampa,sugriva,4,0.4186495
pampa,sun,4,0.4113738
pampa,sushen,4,-0.009314549
pampa,tara,4,0.39054453
pampa,thousand-eyed,4,0.33663514
pampa,varun,4,0.011083464
pampa,videhan,4,0.090977415
pampa,vinata,4,0.16513886
pampa,vindhya,4,0.28941816
pampa,virtue,4,0.32015577
pampa,vishnu,4,0.15629794
pampa,wind,4,0.27722007
pampa,wind-god,4,0.05322146
pampa,yaksha,4,0.10210075
pampa,yama,4,-0.03832485
prasravan,raghu,4,0.18133456
prasravan,rain,4,0.20127012
prasravan,rama,4,0.21630011
prasravan,ravan,4,0.22670755
prasravan,right,4,0.20912494
prasravan,rishabh,4,0.012496465
prasravan,rishyamuka,4,0.031791367
prasravan,ruma,4,0.048260882
prasravan,sampati,4,0.15571895
prasravan,sarju,4,0.17525946
prasravan,satabali,4,-0.0838187
prasravan,sita,4,0.18155743
prasravan,sugriva,4,0.21906652
prasravan,sun,4,0.21480311
prasravan,sushen,4,0.06796563
prasravan,tara,4,0.20318072
prasravan,thousand-eyed,4,0.020597117
prasravan,varun,4,-0.08966801
prasravan,videhan,4,-0.007722265
prasravan,vinata,4,-0.01932465
prasravan,vindhya,4,-0.0022009206
prasravan,virtue,4,0.24448971
prasravan,vishnu,4,0.0716311
prasravan,wind,4,0.18552278
prasravan,wind-god,4,0.0026575518
prasravan,yaksha,4,0.14190522
prasravan,yama,4,0.051649615
raghu,rain,4,0.8427912
raghu,rama,4,0.89121234
raghu,ravan,4,0.86382544
raghu,right,4,0.8273263
raghu,rishabh,4,0.16363133
raghu,rishyamuka,4,0.27893475
raghu,ruma,4,0.5678943
raghu,sampati,4,0.41515133
raghu,sarju,4,0.15340047
raghu,satabali,4,-0.014062614
raghu,sita,4,0.8493451
raghu,sugriva,4,0.8884312
raghu,sun,4,0.88302076
raghu,sushen,4,0.09189485
raghu,tara,4,0.8796358
raghu,thousand-eyed,4,0.26763052
raghu,varun,4,0.11818521
raghu,videhan,4,0.09247527
raghu,vinata,4,0.34354582
raghu,vindhya,4,0.45030445
raghu,virtue,4,0.692536
raghu,vishnu,4,0.2847658
raghu,wind,4,0.75576425
raghu,wind-god,4,0.29447514
raghu,yaksha,4,0.055145714
raghu,yama,4,0.19559428
rain,rama,4,0.94297147
rain,ravan,4,0.8870325
rain,right,4,0.8605163
rain,rishabh,4,0.14344245
rain,rishyamuka,4,0.25671244
rain,ruma,4,0.6580303
rain,sampati,4,0.38605496
rain,sarju,4,0.21759711
rain,satabali,4,-0.029104816
rain,sita,4,0.8979937
rain,sugriva,4,0.9470827
rain,sun,4,0.9338147
rain,sushen,4,0.0779687
rain,tara,4,0.93214804
rain,thousand-eyed,4,0.27876246
rain,varun,4,0.19714284
rain,videhan,4,0.14896072
rain,vinata,4,0.29260403
rain,vindhya,4,0.49377555
rain,virtue,4,0.73307365
rain,vishnu,4,0.4011751
rain,wind,4,0.73737746
rain,wind-god,4,0.25194755
rain,yaksha,4,-0.002379745
rain,yama,4,0.20266153
rama,ravan,4,0.9252929
rama,right,4,0.90486014
rama,rishabh,4,0.15993063
rama,rishyamuka,4,0.25186196
rama,ruma,4,0.65089077
rama,sampati,4,0.39658225
rama,sarju,4,0.19301318
rama,satabali,4,-0.015335182
rama,sita,4,0.93175733
rama,sugriva,4,0.9905028
rama,sun,4,0.9840726
rama,sushen,4,0.117531456
rama,tara,4,0.9635817
rama,thousand-eyed,4,0.31176317
rama,varun,4,0.19141947
rama,videhan,4,0.14058484
rama,vinata,4,0.37326616
rama,vindhya,4,0.5099168
rama,virtue,4,0.7564263
rama,vishnu,4,0.37156394
rama,wind,4,0.8122556
rama,wind-god,4,0.29348013
rama,yaksha,4,0.032576144
rama,yama,4,0.19316836
ravan,right,4,0.8539487
ravan,rishabh,4,0.10610525
ravan,rishyamuka,4,0.22303738
ravan,ruma,4,0.62403035
ravan,sampati,4,0.3530356
ravan,sarju,4,0.21606077
ravan,satabali,4,-0.011302198
ravan,sita,4,0.8776446
ravan,sugriva,4,0.9262836
ravan,sun,4,0.91638243
ravan,sushen,4,0.11118562
ravan,tara,4,0.9030468
ravan,thousand-eyed,4,0.2933311
ravan,varun,4,0.17739807
ravan,videhan,4,0.12092994
ravan,vinata,4,0.31069204
ravan,vindhya,4,0.43090165
ravan,virtue,4,0.71572506
ravan,vishnu,4,0.3179717
ravan,wind,4,0.77075934
ravan,wind-god,4,0.31893846
ravan,yaksha,4,0.03165068
ravan,yama,4,0.23719345
right,rishabh,4,0.109659806
right,rishyamuka,4,0.22675663
right,ruma,4,0.63154596
right,sampati,4,0.3911624
right,sarju,4,0.1813202
right,satabali,4,0.008255739
right,sita,4,0.8736062
right,sugriva,4,0.9099382
right,sun,4,0.9011074
right,sushen,4,0.12375205
right,tara,4,0.8931085
right,thousand-eyed,4,0.31229854
right,varun,4,0.21226436
right,videhan,4,0.16370979
right,vinata,4,0.293704
right,vindhya,4,0.47796673
right,virtue,4,0.6895734
right,vishnu,4,0.36027926
right,wind,4,0.75370854
right,wind-god,4,0.18857306
right,yaksha,4,-0.04527938
right,yama,4,0.21741858
rishabh,rishyamuka,4,0.010339832
rishabh,ruma,4,0.13158903
rishabh,sampati,4,0.07165919
rishabh,sarju,4,-0.012848759
rishabh,satabali,4,-0.03403002
rishabh,sita,4,0.17599796
rishabh,sugriva,4,0.14619151
rishabh,sun,4,0.14587384
rishabh,sushen,4,0.1673448
rishabh,tara,4,0.17160821
rishabh,thousand-eyed,4,0.24979466
rishabh,varun,4,0.11795118
rishabh,videhan,4,-0.025379444
rishabh,vinata,4,0.20130506
rishabh,vindhya,4,0.15319405
rishabh,virtue,4,0.1693601
rishabh,vishnu,4,0.09595074
rishabh,wind,4,0.062575035
rishabh,wind-god,4,0.04448227
rishabh,yaksha,4,-0.046405166
rishabh,yama,4,-0.15209198
rishyamuka,ruma,4,0.11022847
rishyamuka,sampati,4,0.17719185
rishyamuka,sarju,4,0.14721307
rishyamuka,satabali,4,-0.0023621237
rishyamuka,sita,4,0.2335243
rishyamuka,sugriva,4,0.23619935
rishyamuka,sun,4,0.2350539
rishyamuka,sushen,4,0.018163934
rishyamuka,tara,4,0.28099495
rishyamuka,thousand-eyed,4,0.08433764
rishyamuka,varun,4,0.10996485
rishyamuka,videhan,4,0.06713109
rishyamuka,vinata,4,-0.040170114
rishyamuka,vindhya,4,0.21017325
rishyamuka,virtue,4,0.112708434
rishyamuka,vishnu,4,0.12943186
rishyamuka,wind,4,0.14346741
rishyamuka,wind-god,4,-0.020949105
rishyamuka,yaksha,4,-0.024243398
rishyamuka,yama,4,0.08117529
ruma,sampati,4,0.19798622
ruma,sarju,4,0.09330672
ruma,satabali,4,0.032632753
ruma,sita,4,0.66586703
ruma,sugriva,4,0.65285856
ruma,sun,4,0.65739334
ruma,sushen,4,-0.099428326
ruma,tara,4,0.6188513
ruma,thousand-eyed,4,0.22081095
ruma,varun,4,0.18954246
ruma,videhan,4,0.11288743
ruma,vinata,4,0.11452907
ruma,vindhya,4,0.2625645
ruma,virtue,4,0.5678816
ruma,vishnu,4,0.24788772
ruma,wind,4,0.5455091
ruma,wind-god,4,0.31401715
ruma,yaksha,4,-0.05207188
ruma,yama,4,0.1834076
sampati,sarju,4,-0.011267831
