Source,Target,Weight,Book,vader
gandharvi,manu,1,4,-0.4588
gandharvi,kasyap,1,4,-0.4588
kadru,manu,3,4,0.0
kadru,kasyap,3,4,0.0
kadru,vaisyas,3,4,0.0
vaisyas,sudras,4,4,0.0
arun,garud,3,4,0.2023
arun,vinata,2,4,0.2023
arun,sampati,2,4,0.2023
garud,vinata,1,4,0.2023
garud,sampati,1,4,0.2023
sampati,jatayus,1,4,0.25
sampati,syeni,1,4,0.25
jatayus,syeni,2,4,0.7506
jatayus,lakshman,2,4,0.7506
panchavati,rama,2,4,0.5267
panchavati,lakshman,8,4,0.5021
agastya,godavari,1,4,0.8687
yama,himalaya,1,4,-0.296
satrughna,raghu,1,4,0.0772
rudra,nandi,1,4,0.743
rudra,himalaya,1,4,0.743
nandi,himalaya,1,4,0.0
chitra,lakshman,1,4,0.9153
surpanakha,ten-necked,3,4,0.802
surpanakha,rama,11,4,-0.10171818181818182
ten-necked,rama,1,4,0.8934
kandarpa,indra,2,4,0.7142
dasaratha,rama,4,4,0.6437999999999999
ravan,kumbhakarna,1,4,0.3612
ravan,vibhishan,1,4,0.3612
kumbhakarna,vibhishan,1,4,0.8555
kumbhakarna,dushan,1,4,0.8555
kumbhakarna,khara,1,4,0.8555
vibhishan,dushan,1,4,0.9062
vibhishan,khara,1,4,0.9062
dushan,khara,11,4,0.3265545454545455
meru,rama,1,4,0.5859
dandak,lakshman,2,4,0.8934
janasthan,khara,17,4,-0.4570882352941177
indra,thousand-eyed,1,4,-0.4939
indra,paka,1,4,-0.4939
thousand-eyed,paka,1,4,-0.4939
surpanakha,dasaratha,2,4,0.891
surpanakha,sita,2,4,0.3818
raghu,lakshman,2,4,0.7845
dasaratha,sita,1,4,0.128
dasaratha,dandak,2,4,0.37645
janasthan,rama,7,4,-0.23614285714285715
pulastya,rama,1,4,-0.8979
khara,rama,12,4,-0.3386416666666667
siva,daksha,1,4,0.5106
garud,khara,1,4,-0.6908
dushan,rama,11,4,0.43577272727272726
raghu,indra,4,4,0.1901
raghu,dushan,4,4,0.1901
indra,dushan,3,4,0.0
mahakapala,sthulaksha,2,4,-0.6705
mahakapala,pramathi,2,4,-0.6705
mahakapala,rama,2,4,-0.6705
sthulaksha,pramathi,2,4,0.0772
sthulaksha,rama,2,4,0.0772
pramathi,rama,2,4,0.6486
yama,khara,2,4,0.036599999999999994
yama,dushan,1,4,-0.1531
khara,dushan,8,4,-0.20683749999999998
lakshman,khara,1,4,-0.7964
trisiras,khara,5,4,-0.25373999999999997
janasthan,trisiras,3,4,-0.4056333333333333
trisiras,dushan,4,4,-0.194
trisiras,rama,1,4,-0.8689
namuchi,indra,1,4,-0.8925
namuchi,rama,2,4,-0.14329999999999998
parjanya,rama,1,4,0.7227
vishnu,agastya,1,4,0.6597
khara,dasaratha,2,4,-0.2732
dandak,janasthan,2,4,0.802
brahma,indra,2,4,0.8613500000000001
rudra,andhak,1,4,-0.296
rudra,svetaranya,1,4,-0.296
rudra,namuchi,1,4,-0.296
rudra,vritra,1,4,-0.296
rudra,bala,1,4,-0.296
andhak,svetaranya,1,4,-0.296
andhak,namuchi,1,4,-0.296
andhak,vritra,1,4,-0.296
andhak,bala,1,4,-0.296
svetaranya,namuchi,1,4,-0.296
svetaranya,vritra,1,4,-0.296
svetaranya,bala,1,4,-0.296
namuchi,vritra,1,4,-0.296
namuchi,bala,1,4,-0.296
vritra,bala,1,4,-0.296
agastya,rama,1,4,-0.5719
agastya,indra,1,4,-0.5719
akampan,lanka,7,4,0.0
akampan,ravan,7,4,0.0
lanka,ravan,5,4,-0.20862000000000003
lanka,janasthan,3,4,-0.5994
lanka,khara,3,4,-0.5994
ravan,janasthan,4,4,-0.5994
ravan,khara,4,4,-0.5994
vaisravan,indra,1,4,-0.2263
vaisravan,vishnu,1,4,-0.2263
indra,vishnu,2,4,0.1531
rama,janasthan,11,4,0.07720000000000002
rama,dushan,15,4,-0.14059999999999997
dushan,ravan,1,4,-0.6124
dushan,akampan,1,4,-0.6124
tadakeya,maricha,1,4,0.7269
surpanakha,trisiras,3,4,-0.6763333333333333
surpanakha,dushan,3,4,-0.6763333333333333
rama,trisiras,1,4,-0.9493
rama,khara,9,4,-0.7832555555555556
lanka,indra,6,4,0.7346666666666666
ravan,indra,3,4,0.3612
bhogavati,vasuki,1,4,0.128
bhogavati,takshaka,1,4,0.128
bhogavati,kailasa,1,4,0.128
vasuki,takshaka,1,4,-0.5574
vasuki,kailasa,1,4,-0.5574
vasuki,kuvera,1,4,-0.5574
takshaka,kailasa,1,4,-0.2023
takshaka,kuvera,1,4,-0.2023
takshaka,pushpak,1,4,-0.2023
kailasa,kuvera,1,4,-0.6249
kailasa,pushpak,2,4,-0.10170000000000001
kuvera,pushpak,1,4,-0.8658
kuvera,nandan,1,4,-0.8658
pushpak,nandan,1,4,-0.8126
pushpak,nalini,1,4,-0.8126
pushpak,chaitraratha,1,4,-0.8126
nandan,nalini,1,4,0.7845
nandan,chaitraratha,2,4,0.7595000000000001
nalini,chaitraratha,1,4,0.7845
pulastya,ravan,1,4,-0.8555
pulastya,surpanakha,1,4,-0.8555
khara,janasthan,3,4,-0.8013666666666666
dushan,janasthan,1,4,-0.7351
janasthan,dandak,1,4,-0.1027
dandak,trisiras,2,4,-0.1027
dandak,dushan,2,4,-0.1027
dasaratha,kandarpa,1,4,0.8316
dasaratha,indra,1,4,0.8316
janasthan,dushan,3,4,-0.2954666666666667
gandharvas,kinnars,6,4,0.79595
gandharvas,nagas,2,4,0.836
gandharvas,ajas,2,4,0.836
kinnars,nagas,1,4,0.836
kinnars,ajas,1,4,0.836
nagas,ajas,1,4,0.836
nagas,brahma,1,4,0.836
nagas,marichipas,1,4,0.836
ajas,brahma,2,4,0.8934
ajas,marichipas,2,4,0.8934
ajas,vaikhanasas,2,4,0.8934
ajas,mashas,2,4,0.8934
ajas,balakhilyas,2,4,0.8934
brahma,marichipas,2,4,0.8934
brahma,vaikhanasas,2,4,0.8934
brahma,mashas,2,4,0.8934
brahma,balakhilyas,2,4,0.8934
marichipas,vaikhanasas,2,4,0.8934
marichipas,mashas,2,4,0.8934
marichipas,balakhilyas,2,4,0.8934
vaikhanasas,mashas,2,4,0.7964
mashas,balakhilyas,2,4,0.872
indra,ravan,1,4,-0.25
indra,garud,1,4,-0.25
garud,ravan,1,4,-0.25
lanka,maricha,1,4,0.3939
janasthan,surpanakha,3,4,-0.4747666666666667
surpanakha,khara,2,4,-0.4363
khara,trisiras,4,4,0.2263
dushan,trisiras,2,4,0.1027
lakshman,rahu,1,4,0.3408
rama,varun,9,4,0.5677888888888889
rama,indra,10,4,0.58818
varun,indra,1,4,0.7717
janak,sita,5,4,0.27218
ravan,rama,8,4,0.3346
dandak,visvamitra,2,4,0.1531
dandak,dasaratha,2,4,0.1531
visvamitra,dasaratha,3,4,0.1531
rama,maricha,18,4,-0.2333333333333332
lanka,rama,3,4,0.32426666666666665
rama,ravan,11,4,0.3472272727272726
yama,ravan,1,4,-0.296
namuchi,bali,1,4,0.6059
bali,rama,2,4,-0.06855
khara,surpanakha,1,4,-0.802
agni,varun,1,4,0.765
thousand-eyed,sachi,1,4,0.7269
dandak,lanka,1,4,0.7741
ravan,maricha,1,4,0.5423
gandharva,rama,1,4,0.2023
janak,lakshman,2,4,0.7269
agastya,vatapi,3,4,0.0
indra,maricha,1,4,0.7906
sita,ravan,4,4,-0.5574
lakshman,maricha,11,4,-0.2946636363636363
sita,raghu,5,4,0.5884400000000001
janasthan,godavari,1,4,-0.7184
godavari,ravan,1,4,-0.1027
sanischar,chitra,1,4,0.2732
janak,videha,1,4,0.9133
videha,sita,1,4,0.928
videha,rama,1,4,0.928
ikshvaku,kaikeyi,1,4,0.6908
dandak,sita,1,4,-0.1027
ravan,gandharva,1,4,-0.4939
pushpak,indra,1,4,-0.5719
urvasi,pururavas,1,4,-0.7184
urvasi,rama,1,4,-0.7184
pururavas,rama,1,4,-0.0258
budha,rohini,1,4,0.886
kaikeyi,rama,1,4,0.8553
janasthan,ravan,2,4,0.5654
godavari,rama,1,4,0.5093
jatayus,sita,2,4,0.11434999999999998
jatayus,rama,1,4,0.3818
jatayus,dasaratha,1,4,0.3818
vritra,indra,1,4,0.3182
raghu,dasaratha,1,4,0.4404
raghu,ravan,1,4,0.4404
lakshman,ikshvaku,2,4,0.5267
lanka,dasaratha,1,4,-0.3244
pampa,lanka,1,4,0.6249
varun,ravan,1,4,-0.5106
ten-necked,ravan,1,4,-0.7783
sita,lanka,4,4,0.3318
maya,ravan,2,4,0.2023
sita,mars,1,4,-0.1154
ikshvaku,lakshman,1,4,0.0
rama,lanka,3,4,-0.7783000000000001
brahma,paka,1,4,-0.5859
brahma,lanka,1,4,-0.5859
paka,lanka,1,4,0.34
sachi,thousand-eyed,3,4,0.45879999999999993
sachi,asoka,3,4,0.45879999999999993
sachi,sita,3,4,0.45879999999999993
thousand-eyed,asoka,1,4,0.4588
thousand-eyed,sita,1,4,0.4588
asoka,sita,1,4,0.4588
lakshman,janak,4,4,0.0
sita,maricha,2,4,0.0
kaikeyi,sita,2,4,-0.3568
sita,kausalya,5,4,-0.9413
khara,sita,1,4,-0.9081
janasthan,lakshman,1,4,-0.1779
vishnu,bali,1,4,-0.743
vishnu,rama,1,4,-0.743
ayodhya,bharat,1,4,-0.4153
raghu,godavari,4,4,0.4404
janasthan,prasravan,1,4,0.7717
janasthan,mandakini,1,4,0.7717
prasravan,mandakini,1,4,0.7717
kinnars,lakshman,1,4,0.4939
rudra,tripur,1,4,0.7693
tripur,rama,1,4,0.5809
tripur,lakshman,1,4,0.5809
hara,lakshman,1,4,-0.7269
sita,kosal,1,4,-0.2263
bharat,rama,1,4,-0.7227
yayati,nahush,1,4,-0.705
yayati,indra,1,4,-0.705
yayati,vasishtha,1,4,-0.705
nahush,indra,1,4,-0.705
nahush,vasishtha,1,4,-0.705
indra,vasishtha,1,4,-0.705
dasaratha,ravan,1,4,0.7734
ravan,lakshman,3,4,0.22729999999999997
janasthan,krauncha,1,4,-0.2263
kabandha,raghu,2,4,0.6369
dasaratha,sumitra,1,4,0.9001
lakshman,danu,2,4,-0.8176
lakshman,indra,2,4,-0.8176
danu,indra,3,4,-0.6908
kabandha,lakshman,2,4,0.5106
sugriva,bali,3,4,0.7963999999999999
sugriva,indra,3,4,0.7963999999999999
bali,indra,2,4,0.9201
bali,rishyamuka,2,4,0.9201
indra,rishyamuka,1,4,0.9201
rishyamuka,pampa,2,4,0.9493
raghu,rishyamuka,2,4,-0.0258
ravan,sita,1,4,0.1779
ravan,meru,1,4,0.1779
rishyamuka,brahma,1,4,0.7506
sugriva,kabandha,2,4,0.0
rama,sugriva,1,4,0.9423
pampa,kabandha,3,4,0.5267
savari,rama,1,4,0.8934
savari,lakshman,1,4,0.8934
pampa,rishyamuka,6,4,0.5719
rishyamuka,bali,2,4,-0.0772
rishyamuka,sugriva,2,4,-0.0772
bali,sugriva,1,4,0.8779
riksharajas,sugriva,1,4,0.5267
rama,dandak,10,5,0.10740000000000001
brahma,raghu,1,5,0.8588
sita,rama,11,5,0.6723727272727273
sita,soma,4,5,0.8500000000000001
sita,lakshman,24,5,0.7037333333333334
soma,lakshman,1,5,0.7579
lakshman,rama,12,5,0.3459166666666666
janak,rama,6,5,0.16658333333333333
rama,viradha,14,5,0.7565285714285714
rama,sita,35,5,0.6094171428571429
kaikeyi,bharat,2,5,0.6960999999999999
dandak,rama,5,5,0.5490200000000001
dandak,viradha,1,5,0.8316
dandak,raghu,1,5,0.8316
rama,raghu,38,5,0.9043763157894735
raghu,satahrada,1,5,0.2732
satahrada,viradha,1,5,0.0
indra,viradha,1,5,-0.5994
lakshman,viradha,1,5,0.4404
lakshman,sumitra,1,5,0.4404
rama,lakshman,64,5,0.43213437499999996
tumburu,kuvera,1,5,0.0
sarabhanga,rama,7,5,0.4254285714285714
viradha,rama,2,5,-0.5719
indra,rama,12,5,-0.2680666666666666
indra,lakshman,6,5,0.2680666666666667
videhan,sarabhanga,1,5,0.7042
sachi,raghu,1,5,-0.0516
sachi,rama,1,5,-0.0516
raghu,rama,8,5,0.11917500000000002
rama,vaikhanasas,3,5,0.9349
rama,balakhilyas,3,5,0.9349
rama,samprakshalas,3,5,0.9349
vaikhanasas,balakhilyas,3,5,0.7963999999999999
vaikhanasas,samprakshalas,1,5,0.7964
balakhilyas,samprakshalas,1,5,0.4404
ikshvaku,indra,1,5,0.5423
raghu,brahma,2,5,0.8555
chitrakuta,mandakini,1,5,-0.7269
chitrakuta,pampa,1,5,-0.7269
mandakini,pampa,1,5,-0.5423
lakshman,sutikshna,1,5,0.0
raghu,sita,9,5,0.3087
raghu,sutikshna,2,5,-0.1027
sita,sutikshna,3,5,0.44040000000000007
sutikshna,meru,2,5,0.6369
meru,ikshvaku,1,5,-0.25
meru,sita,1,5,-0.25
ikshvaku,sita,1,5,0.128
chitrakuta,rama,1,5,0.7579
chitrakuta,indra,1,5,0.7579
vasava,brahma,1,5,0.34
sarabhanga,gautama,1,5,0.7906
rama,sumitra,4,5,-0.15739999999999998
suchi,indra,1,5,0.8591
suchi,sachi,1,5,0.8591
indra,sachi,1,5,0.7717
sita,janak,7,5,-0.24995714285714282
panchapsaras,mandakarni,1,5,0.8519
vatapi,ilval,2,5,-0.4588
yama,agastya,1,5,-0.9201
rama,dasaratha,25,5,0.394512
dasaratha,lakshman,2,5,0.765
agastya,lakshman,3,5,0.7783000000000001
agastya,dasaratha,3,5,0.7783000000000001
brahma,agni,1,5,0.5574
brahma,vishnu,1,5,0.5574
brahma,bhaga,1,5,0.5574
brahma,mahendra,1,5,0.5574
agni,vishnu,1,5,0.5574
agni,bhaga,1,5,0.5574
agni,mahendra,1,5,0.5574
vishnu,bhaga,3,5,0.5574
vishnu,mahendra,3,5,0.5574
vishnu,vayu,3,5,0.5574
bhaga,mahendra,1,5,0.5574
bhaga,vayu,1,5,0.5574
mahendra,vayu,2,5,0.8074
vayu,varun,1,5,0.8316
vayu,gayatri,1,5,0.8316
varun,gayatri,1,5,0.0
gayatri,kartikeya,1,5,0.7351
lakshman,sita,6,5,0.23858333333333334
arundhati,rama,1,5,0.8658
arundhati,lakshman,1,5,0.8658
godavari,sita,4,5,0.36485
raghu,panchavati,3,5,0.0516
kardam,vikrit,1,5,0.8316
kardam,sesha,1,5,0.8316
kardam,sansray,1,5,0.8316
kardam,bahuputra,1,5,0.8316
kardam,sthanu,1,5,0.8316
kardam,marichi,1,5,0.8316
vikrit,sesha,1,5,0.5574
vikrit,sansray,1,5,0.5574
vikrit,bahuputra,1,5,0.5574
vikrit,sthanu,1,5,0.5574
vikrit,marichi,1,5,0.5574
vikrit,atri,1,5,0.5574
vikrit,kratu,1,5,0.5574
sesha,sansray,1,5,0.5574
sesha,bahuputra,1,5,0.5574
sesha,sthanu,1,5,0.5574
sesha,marichi,1,5,0.5574
sesha,atri,1,5,0.5574
sesha,kratu,1,5,0.5574
sesha,pulastya,1,5,0.5574
sansray,bahuputra,1,5,0.5574
sansray,sthanu,1,5,0.5574
sansray,marichi,1,5,0.5574
sansray,atri,1,5,0.5574
sansray,kratu,1,5,0.5574
sansray,pulastya,1,5,0.5574
bahuputra,sthanu,1,5,0.5574
bahuputra,marichi,1,5,0.5574
bahuputra,atri,1,5,0.5574
bahuputra,kratu,1,5,0.5574
bahuputra,pulastya,1,5,0.5574
bahuputra,prachetas,1,5,0.5574
sthanu,marichi,1,5,0.0
sthanu,atri,1,5,0.0
sthanu,kratu,1,5,0.0
sthanu,pulastya,1,5,0.0
sthanu,prachetas,1,5,0.0
sthanu,pulah,1,5,0.0
marichi,atri,1,5,0.0
marichi,kratu,1,5,0.0
marichi,pulastya,1,5,0.0
marichi,prachetas,1,5,0.0
marichi,pulah,1,5,0.0
marichi,daksha,1,5,0.0
marichi,vivasvat,1,5,0.0
atri,kratu,1,5,0.4939
atri,pulastya,1,5,0.4939
atri,prachetas,1,5,0.4939
atri,pulah,1,5,0.4939
atri,daksha,1,5,0.4939
atri,vivasvat,1,5,0.4939
kratu,pulastya,1,5,0.4939
kratu,prachetas,1,5,0.4939
kratu,pulah,1,5,0.4939
kratu,daksha,1,5,0.4939
kratu,vivasvat,1,5,0.4939
kratu,arishtanemi,1,5,0.4939
pulastya,prachetas,1,5,0.4939
pulastya,pulah,1,5,0.4939
pulastya,daksha,1,5,0.4939
pulastya,vivasvat,1,5,0.4939
pulastya,arishtanemi,1,5,0.4939
prachetas,pulah,1,5,0.8625
prachetas,daksha,2,5,0.8625
prachetas,vivasvat,1,5,0.8625
prachetas,arishtanemi,1,5,0.8625
prachetas,kasyap,1,5,0.8625
pulah,daksha,2,5,0.8625
pulah,vivasvat,1,5,0.8625
pulah,arishtanemi,1,5,0.8625
pulah,kasyap,1,5,0.8625
daksha,vivasvat,3,5,0.91
daksha,arishtanemi,3,5,0.8906333333333333
daksha,kasyap,6,5,0.9197333333333333
vivasvat,arishtanemi,1,5,0.91
vivasvat,kasyap,1,5,0.91
arishtanemi,kasyap,1,5,0.8519
aditi,diti,3,5,0.7717
aditi,kalaka,3,5,0.7717
aditi,tamra,3,5,0.7717
aditi,danu,3,5,0.7717
aditi,anala,3,5,0.7717
aditi,krodhavasa,3,5,0.7717
aditi,manu,3,5,0.7717
aditi,kasyap,3,5,0.7717
diti,kalaka,3,5,0.7717
diti,tamra,3,5,0.7717
diti,danu,3,5,0.7717
diti,anala,3,5,0.7717
diti,krodhavasa,3,5,0.7717
diti,manu,3,5,0.7717
diti,kasyap,3,5,0.7717
kalaka,tamra,2,5,0.7717
kalaka,danu,2,5,0.7717
kalaka,anala,2,5,0.7717
kalaka,krodhavasa,2,5,0.7717
kalaka,manu,2,5,0.7717
kalaka,kasyap,2,5,0.7717
tamra,danu,2,5,0.7717
tamra,anala,2,5,0.7717
tamra,krodhavasa,2,5,0.7717
tamra,manu,2,5,0.7717
tamra,kasyap,2,5,0.7717
danu,anala,3,5,0.7717
danu,krodhavasa,3,5,0.7717
danu,manu,3,5,0.7717
danu,kasyap,3,5,0.7717
anala,krodhavasa,2,5,0.7717
anala,manu,2,5,0.7717
anala,kasyap,2,5,0.7717
krodhavasa,manu,2,5,0.7717
krodhavasa,kasyap,2,5,0.7717
manu,kasyap,2,5,0.875
vasus,adityas,1,5,0.872
vasus,rudras,1,5,0.872
vasus,asvins,1,5,0.872
vasus,diti,1,5,0.872
adityas,rudras,1,5,0.872
adityas,asvins,1,5,0.872
adityas,diti,1,5,0.872
rudras,asvins,1,5,0.7845
rudras,diti,1,5,0.7845
asvins,diti,1,5,0.7845
asvagriva,narak,1,5,0.7506
asvagriva,kalak,1,5,0.7506
asvagriva,kalaka,1,5,0.7506
asvagriva,tamra,1,5,0.7506
narak,kalak,1,5,0.8519
narak,kalaka,1,5,0.8519
narak,tamra,1,5,0.8519
kalak,kalaka,1,5,0.8979
kalak,tamra,1,5,0.8979
kraunchi,bhasi,6,5,-0.22629999999999997
kraunchi,syeni,5,5,-0.2263
kraunchi,suki,5,5,-0.28144
kraunchi,dhritarashtri,4,5,-0.27225
bhasi,syeni,5,5,-0.2263
bhasi,suki,5,5,-0.28144
bhasi,dhritarashtri,4,5,-0.27225
syeni,suki,3,5,-0.22630000000000003
syeni,dhritarashtri,3,5,-0.22630000000000003
suki,dhritarashtri,3,5,-0.3182
nala,vinata,1,5,0.4215
nala,krodhavasa,1,5,0.4215
nala,mrigi,1,5,0.4215
nala,mrigamanda,1,5,0.4215
nala,hari,1,5,0.4215
vinata,krodhavasa,3,5,0.6249
vinata,mrigi,3,5,0.6249
vinata,mrigamanda,3,5,0.6249
vinata,hari,3,5,0.6249
vinata,sarduli,3,5,0.6249
mrigi,mrigamanda,2,5,0.7579
mrigi,hari,4,5,0.8179
mrigi,sarduli,4,5,0.8179
mrigi,matangi,4,5,0.7947500000000001
mrigi,surabhi,4,5,0.73375
mrigi,surasa,5,5,0.72892
mrigi,kadruma,3,5,0.6910666666666666
mrigamanda,hari,2,5,0.7579
mrigamanda,sarduli,2,5,0.7579
mrigamanda,matangi,2,5,0.7579
mrigamanda,surabhi,2,5,0.7579
mrigamanda,surasa,2,5,0.7579
mrigamanda,kadruma,2,5,0.7579
hari,sarduli,2,5,0.8779
hari,matangi,2,5,0.8779
hari,surabhi,2,5,0.8779
hari,surasa,2,5,0.8779
hari,kadruma,2,5,0.8779
sarduli,matangi,2,5,0.8779
sarduli,surabhi,2,5,0.8779
sarduli,surasa,2,5,0.8779
sarduli,kadruma,2,5,0.8779
matangi,surabhi,2,5,0.8316
matangi,surasa,2,5,0.8316
matangi,kadruma,2,5,0.8316
surabhi,surasa,2,5,0.7096
surabhi,kadruma,2,5,0.7096
surasa,kadruma,3,5,0.7096
iravati,airavat,1,5,0.3182
iravati,hari,1,5,0.3182
airavat,hari,1,5,0.7506
gandharvi,surasa,1,5,-0.4588
gandharvi,kadru,1,5,-0.4588
gandharvi,manu,1,5,-0.4588
gandharvi,kasyap,1,5,-0.4588
kadru,manu,3,5,0.0
kadru,kasyap,3,5,0.0
kadru,vaisyas,3,5,0.0
vaisyas,sudras,4,5,0.0
arun,garud,3,5,0.2023
arun,vinata,2,5,0.2023
arun,sampati,2,5,0.2023
garud,vinata,1,5,0.2023
garud,sampati,1,5,0.2023
sampati,jatayus,1,5,0.25
sampati,syeni,1,5,0.25
jatayus,syeni,2,5,0.7506
jatayus,lakshman,2,5,0.7506
panchavati,rama,2,5,0.5267
panchavati,lakshman,8,5,0.5021
agastya,godavari,1,5,0.8687
yama,himalaya,1,5,-0.296
satrughna,raghu,1,5,0.0772
rudra,nandi,1,5,0.743
rudra,himalaya,1,5,0.743
nandi,himalaya,1,5,0.0
chitra,lakshman,1,5,0.9153
surpanakha,ten-necked,3,5,0.802
surpanakha,rama,11,5,-0.10171818181818182
ten-necked,rama,1,5,0.8934
kandarpa,indra,2,5,0.7142
dasaratha,rama,4,5,0.6437999999999999
ravan,kumbhakarna,1,5,0.3612
ravan,vibhishan,1,5,0.3612
kumbhakarna,vibhishan,1,5,0.8555
kumbhakarna,dushan,1,5,0.8555
kumbhakarna,khara,1,5,0.8555
vibhishan,dushan,1,5,0.9062
vibhishan,khara,1,5,0.9062
dushan,khara,11,5,0.3265545454545455
meru,rama,1,5,0.5859
dandak,lakshman,2,5,0.8934
janasthan,khara,17,5,-0.4570882352941177
indra,thousand-eyed,1,5,-0.4939
indra,paka,1,5,-0.4939
thousand-eyed,paka,1,5,-0.4939
surpanakha,dasaratha,2,5,0.891
surpanakha,sita,2,5,0.3818
raghu,lakshman,2,5,0.7845
dasaratha,sita,1,5,0.128
dasaratha,dandak,2,5,0.37645
janasthan,rama,7,5,-0.23614285714285715
pulastya,rama,1,5,-0.8979
khara,rama,12,5,-0.3386416666666667
siva,daksha,1,5,0.5106
garud,khara,1,5,-0.6908
dushan,rama,11,5,0.43577272727272726
raghu,indra,4,5,0.1901
raghu,dushan,4,5,0.1901
indra,dushan,3,5,0.0
mahakapala,sthulaksha,2,5,-0.6705
mahakapala,pramathi,2,5,-0.6705
mahakapala,rama,2,5,-0.6705
sthulaksha,pramathi,2,5,0.0772
sthulaksha,rama,2,5,0.0772
pramathi,rama,2,5,0.6486
yama,khara,2,5,0.036599999999999994
yama,dushan,1,5,-0.1531
khara,dushan,8,5,-0.20683749999999998
lakshman,khara,1,5,-0.7964
trisiras,khara,5,5,-0.25373999999999997
janasthan,trisiras,3,5,-0.4056333333333333
trisiras,dushan,4,5,-0.194
trisiras,rama,1,5,-0.8689
namuchi,indra,1,5,-0.8925
namuchi,rama,2,5,-0.14329999999999998
parjanya,rama,1,5,0.7227
vishnu,agastya,1,5,0.6597
khara,dasaratha,2,5,-0.2732
dandak,janasthan,2,5,0.802
brahma,indra,2,5,0.8613500000000001
rudra,andhak,1,5,-0.296
rudra,svetaranya,1,5,-0.296
rudra,namuchi,1,5,-0.296
rudra,vritra,1,5,-0.296
rudra,bala,1,5,-0.296
andhak,svetaranya,1,5,-0.296
andhak,namuchi,1,5,-0.296
andhak,vritra,1,5,-0.296
andhak,bala,1,5,-0.296
svetaranya,namuchi,1,5,-0.296
svetaranya,vritra,1,5,-0.296
svetaranya,bala,1,5,-0.296
namuchi,vritra,1,5,-0.296
namuchi,bala,1,5,-0.296
vritra,bala,1,5,-0.296
agastya,rama,1,5,-0.5719
agastya,indra,1,5,-0.5719
akampan,lanka,7,5,0.0
akampan,ravan,7,5,0.0
lanka,ravan,5,5,-0.20862000000000003
lanka,janasthan,3,5,-0.5994
lanka,khara,3,5,-0.5994
ravan,janasthan,4,5,-0.5994
ravan,khara,4,5,-0.5994
vaisravan,indra,1,5,-0.2263
vaisravan,vishnu,1,5,-0.2263
indra,vishnu,2,5,0.1531
rama,janasthan,11,5,0.07720000000000002
rama,dushan,15,5,-0.14059999999999997
dushan,ravan,1,5,-0.6124
dushan,akampan,1,5,-0.6124
tadakeya,maricha,1,5,0.7269
surpanakha,trisiras,3,5,-0.6763333333333333
surpanakha,dushan,3,5,-0.6763333333333333
rama,trisiras,1,5,-0.9493
rama,khara,9,5,-0.7832555555555556
lanka,indra,6,5,0.7346666666666666
ravan,indra,3,5,0.3612
bhogavati,vasuki,1,5,0.128
bhogavati,takshaka,1,5,0.128
bhogavati,kailasa,1,5,0.128
vasuki,takshaka,1,5,-0.5574
vasuki,kailasa,1,5,-0.5574
vasuki,kuvera,1,5,-0.5574
takshaka,kailasa,1,5,-0.2023
takshaka,kuvera,1,5,-0.2023
takshaka,pushpak,1,5,-0.2023
kailasa,kuvera,1,5,-0.6249
kailasa,pushpak,2,5,-0.10170000000000001
kuvera,pushpak,1,5,-0.8658
kuvera,nandan,1,5,-0.8658
pushpak,nandan,1,5,-0.8126
pushpak,nalini,1,5,-0.8126
pushpak,chaitraratha,1,5,-0.8126
nandan,nalini,1,5,0.7845
nandan,chaitraratha,2,5,0.7595000000000001
nalini,chaitraratha,1,5,0.7845
pulastya,ravan,1,5,-0.8555
pulastya,surpanakha,1,5,-0.8555
khara,janasthan,3,5,-0.8013666666666666
dushan,janasthan,1,5,-0.7351
janasthan,dandak,1,5,-0.1027
dandak,trisiras,2,5,-0.1027
dandak,dushan,2,5,-0.1027
dasaratha,kandarpa,1,5,0.8316
dasaratha,indra,1,5,0.8316
janasthan,dushan,3,5,-0.2954666666666667
gandharvas,kinnars,6,5,0.79595
gandharvas,nagas,2,5,0.836
gandharvas,ajas,2,5,0.836
kinnars,nagas,1,5,0.836
kinnars,ajas,1,5,0.836
nagas,ajas,1,5,0.836
nagas,brahma,1,5,0.836
nagas,marichipas,1,5,0.836
ajas,brahma,2,5,0.8934
ajas,marichipas,2,5,0.8934
ajas,vaikhanasas,2,5,0.8934
ajas,mashas,2,5,0.8934
ajas,balakhilyas,2,5,0.8934
brahma,marichipas,2,5,0.8934
brahma,vaikhanasas,2,5,0.8934
brahma,mashas,2,5,0.8934
brahma,balakhilyas,2,5,0.8934
marichipas,vaikhanasas,2,5,0.8934
marichipas,mashas,2,5,0.8934
marichipas,balakhilyas,2,5,0.8934
vaikhanasas,mashas,2,5,0.7964
mashas,balakhilyas,2,5,0.872
indra,ravan,1,5,-0.25
indra,garud,1,5,-0.25
garud,ravan,1,5,-0.25
lanka,maricha,1,5,0.3939
janasthan,surpanakha,3,5,-0.4747666666666667
surpanakha,khara,2,5,-0.4363
khara,trisiras,4,5,0.2263
dushan,trisiras,2,5,0.1027
lakshman,rahu,1,5,0.3408
rama,varun,9,5,0.5677888888888889
rama,indra,10,5,0.58818
varun,indra,1,5,0.7717
janak,sita,5,5,0.27218
ravan,rama,8,5,0.3346
dandak,visvamitra,2,5,0.1531
dandak,dasaratha,2,5,0.1531
visvamitra,dasaratha,3,5,0.1531
rama,maricha,18,5,-0.2333333333333332
